Feature,Importance
CASES_MM_7_t-0,0.1234553961793427
CASES_ACC_7_t-0,0.12222792606461884
CASES_ACC_21_t-0,0.0851602258619134
CASES_ACC_14_t-0,0.0715251424376663
CASES_MM_14_t-0,0.06656134239115066
CASES_MM_28_t-0,0.06353377696387062
CASES_MM_21_t-0,0.0596738996751112
CASES_ACC_28_t-0,0.057873961309114444
CASES_LAG_2_t-0,0.03800914689767035
CASES_LAG_1_t-0,0.034822535053590835
CASES_LAG_3_t-0,0.020572431970389028
WEEK_OF_YEAR_t-0,0.016751845659599297
CASES_LAG_5_t-0,0.015871287230854896
RAIN_MM_28_t-0,0.01462351302445863
RH_MM_7_t-0,0.01278431948888511
RH_MM_28_t-0,0.0127174624693786
CASES_LAG_4_t-0,0.01208048258912173
RAIN_ACC_28_t-0,0.011776221661885392
RAIN_ACC_7_t-0,0.008647303317200265
TEM_AVG_MM_14_t-0,0.008474782818131832
RAIN_MM_7_t-0,0.008471287552017993
TEM_AVG_MM_28_t-0,0.00846218481855728
RAIN_MM_21_t-0,0.008252123785725514
CASES_LAG_6_t-0,0.00815719788313414
RAIN_ACC_21_t-0,0.007362957836493287
TEM_AVG_MM_21_t-0,0.007179329174343257
TEMP_RANGE_MM_7_t-0,0.0068221855430328675
RH_MM_21_t-0,0.006800584516392468
TEM_AVG_MM_7_t-0,0.0066685657515585944
TEMP_RANGE_MM_14_t-0,0.006340396178009744
RH_MIN_t-0,0.006258370662535514
RAIN_t-0,0.00601265417508948
RAIN_MM_14_t-0,0.005865487290002091
TEM_AVG_t-0,0.005808348438854563
TEM_MAX_t-0,0.005671411865528997
TEMP_RANGE_t-0,0.005414869972750755
RH_AVG_t-0,0.005258696726357942
RH_MM_14_t-0,0.005175855167777887
TEMP_RANGE_MM_28_t-0,0.005069653924796729
TEMP_RANGE_MM_21_t-0,0.004720458421459652
TEM_MIN_t-0,0.004159554703676622
RH_MAX_t-0,0.004104529390931432
RAIN_ACC_14_t-0,0.004087184015003091
SIGNIFICANT_RAIN_t-0,0.00035162216526842894
EXTREME_RAIN_t-0,0.0002512527725300549
IDEAL_TEMP_t-0,0.00013023420421759923
EXTREME_TEMP_t-0,0.0
