Feature,Importance
CASES_MM_7_t-0,0.4431637166807444
CASES_ACC_7_t-0,0.4385064682188313
CASES_ACC_28_t-0,0.02488323851805637
CASES_MM_28_t-0,0.022972103734645217
CASES_LAG_1_t-0,0.00915537062489677
CASES_LAG_6_t-0,0.008620670012964649
CASES_LAG_4_t-0,0.008258440174292133
CASES_LAG_2_t-0,0.008225315002466989
CASES_LAG_5_t-0,0.007819056522211286
CASES_LAG_3_t-0,0.0073260861436779115
RH_MAX_t-0,0.001044050799396813
TEM_AVG_MM_28_t-0,0.0010254275776595664
WEEK_OF_YEAR_t-0,0.0009689719616469605
TEMP_RANGE_MM_28_t-0,0.0009686845588345635
TEM_AVG_MM_7_t-0,0.0008581954817739183
TEM_MIN_t-0,0.0008376054856962671
RH_MM_28_t-0,0.0007917616565854859
RAIN_t-0,0.0007737141188192453
TEM_AVG_MM_14_t-0,0.0007533728397319215
CASES_ACC_14_t-0,0.0007219984620923836
TEMP_RANGE_t-0,0.0007102096963770858
TEM_AVG_MM_21_t-0,0.0007045902832503753
CASES_MM_14_t-0,0.0006988636717631321
TEM_AVG_t-0,0.000680307231290981
TEMP_RANGE_MM_14_t-0,0.0006712322872196743
TEM_MAX_t-0,0.0006492948319176973
TEMP_RANGE_MM_7_t-0,0.0006373652624543573
RH_MM_14_t-0,0.0006286716643095552
RH_AVG_t-0,0.0006211620749798931
RH_MM_21_t-0,0.0006028501604482731
RH_MM_7_t-0,0.0005965391481970308
TEMP_RANGE_MM_21_t-0,0.0005688426475462965
RH_MIN_t-0,0.0005685162235389566
CASES_MM_21_t-0,0.0004299004870148188
RAIN_MM_28_t-0,0.00041252342926587906
RAIN_MM_7_t-0,0.0004117326774972667
RAIN_ACC_28_t-0,0.00041044863328904604
CASES_ACC_21_t-0,0.000407837359856215
RAIN_ACC_7_t-0,0.0004078252974678473
RAIN_MM_21_t-0,0.00035318081066846126
RAIN_ACC_14_t-0,0.00035125116987193197
RAIN_MM_14_t-0,0.0003476434641009574
RAIN_ACC_21_t-0,0.0003474508752511362
SIGNIFICANT_RAIN_t-0,5.7350642495975495e-05
IDEAL_TEMP_t-0,3.194808929800694e-05
EXTREME_RAIN_t-0,1.1243626638955356e-05
EXTREME_TEMP_t-0,6.969678966135438e-06
